runs,wickets,overs,runs_last_5,wickets_last_5,total
11,0,1.6,11,0,170
12,0,2.1,12,0,170
12,0,2.2,12,0,170
13,0,2.3,13,0,170
13,0,2.4,13,0,170
13,0,2.5,13,0,170
13,0,2.6,13,0,170
13,0,3.1,13,0,170
17,0,3.2,17,0,170
21,0,3.3,21,0,170
25,0,3.4,25,0,170
29,0,3.5,29,0,170
33,0,3.6,33,0,170
34,0,4.1,34,0,170
34,0,4.2,34,0,170
34,0,4.3,34,0,170
35,0,4.3,35,0,170
36,0,4.4,36,0,170
36,0,4.5,36,0,170
37,0,4.5,37,0,170
38,0,4.6,38,0,170
38,0,5.1,38,0,170
38,0,5.2,38,0,170
38,0,5.3,38,0,170
38,0,5.4,37,0,170
40,0,5.5,39,0,170
41,0,5.6,39,0,170
41,0,6.1,35,0,170
41,0,6.2,31,0,170
42,0,6.2,32,0,170
46,0,6.3,35,0,170
47,0,6.4,35,0,170
49,0,6.5,37,0,170
50,0,6.6,37,0,170
51,0,7.1,38,0,170
51,0,7.2,38,0,170
55,0,7.3,42,0,170
59,0,7.4,46,0,170
59,0,7.5,42,0,170
59,0,7.6,38,0,170
60,0,8.1,35,0,170
61,0,8.2,32,0,170
62,0,8.3,29,0,170
62,0,8.4,28,0,170
62,0,8.5,28,0,170
63,0,8.6,29,0,170
63,0,9.1,28,0,170
64,0,9.2,28,0,170
65,0,9.3,29,0,170
65,0,9.4,28,0,170
69,0,9.5,31,0,170
69,0,9.6,31,0,170
70,0,10.1,32,0,170
71,0,10.2,33,0,170
72,0,10.3,34,0,170
72,0,10.4,32,0,170
73,0,10.5,32,0,170
77,0,10.6,36,0,170
78,0,11.1,37,0,170
79,0,11.2,37,0,170
79,0,11.3,33,0,170
80,0,11.4,33,0,170
84,0,11.5,35,0,170
84,0,11.6,34,0,170
85,0,12.1,34,0,170
89,0,12.2,38,0,170
91,0,12.3,36,0,170
92,0,12.4,33,0,170
93,0,12.5,34,0,170
93,1,12.6,34,1,170
97,1,13.1,37,1,170
99,1,13.2,38,1,170
99,2,13.3,37,2,170
100,2,13.4,38,2,170
101,2,13.5,39,2,170
101,2,13.6,38,2,170
101,2,14.1,38,2,170
102,2,14.2,38,2,170
103,2,14.3,38,2,170
105,2,14.4,40,2,170
105,2,14.5,36,2,170
106,2,14.6,37,2,170
107,2,15.1,37,2,170
108,2,15.2,37,2,170
109,2,15.3,37,2,170
113,2,15.4,41,2,170
113,2,15.5,40,2,170
119,2,15.6,42,2,170
120,2,16.1,42,2,170
121,2,16.2,42,2,170
123,2,16.3,44,2,170
123,2,16.4,43,2,170
124,2,16.5,40,2,170
130,2,16.6,46,2,170
130,3,17.1,45,3,170
130,3,17.2,41,3,170
130,3,17.3,39,3,170
134,3,17.4,42,3,170
134,4,17.5,41,4,170
135,5,17.6,42,4,170
139,5,18.1,42,4,170
140,5,18.1,41,4,170
144,5,18.2,45,3,170
144,6,18.3,44,4,170
144,6,18.4,43,4,170
144,6,18.5,43,4,170
145,6,18.6,44,4,170
146,6,19.1,44,4,170
150,6,19.2,47,4,170
156,6,19.3,51,4,170
157,6,19.4,52,4,170
159,6,19.5,53,4,170
164,6,19.5,57,4,170
170,6,19.6,62,4,170
0,0,0.1,0,0,223
0,0,0.2,0,0,223
0,0,0.3,0,0,223
0,0,0.4,0,0,223
0,0,0.5,0,0,223
0,0,0.6,0,0,223
0,0,1.1,0,0,223
0,0,1.2,0,0,223
1,0,1.3,1,0,223
2,0,1.3,2,0,223
6,0,1.4,6,0,223
10,0,1.5,10,0,223
11,0,1.6,11,0,223
12,0,2.1,12,0,223
12,0,2.2,12,0,223
12,0,2.3,12,0,223
12,0,2.4,12,0,223
12,0,2.5,12,0,223
13,0,2.6,13,0,223
17,0,3.1,17,0,223
21,0,3.2,21,0,223
21,0,3.3,21,0,223
21,0,3.4,21,0,223
22,0,3.5,22,0,223
26,0,3.6,26,0,223
26,0,4.1,26,0,223
26,0,4.2,26,0,223
32,0,4.3,32,0,223
38,0,4.4,38,0,223
44,0,4.5,44,0,223
44,0,4.6,44,0,223
45,0,5.1,45,0,223
45,1,5.2,45,1,223
45,1,5.3,45,1,223
48,1,5.4,48,1,223
49,1,5.5,49,1,223
50,1,5.6,50,1,223
51,1,6.1,51,1,223
52,1,6.2,51,1,223
53,1,6.3,51,1,223
54,1,6.4,48,1,223
54,1,6.5,44,1,223
55,1,6.6,44,1,223
56,1,7.1,44,1,223
60,1,7.2,48,1,223
61,1,7.3,49,1,223
65,1,7.4,53,1,223
65,1,7.5,53,1,223
65,1,7.6,52,1,223
66,1,8.0,49,1,223
72,1,8.1,51,1,223
72,1,8.2,51,1,223
72,1,8.3,51,1,223
72,1,8.4,50,1,223
73,1,8.5,47,1,223
79,1,8.6,53,1,223
80,1,9.1,54,1,223
81,1,9.2,49,1,223
82,1,9.3,44,1,223
83,1,9.4,39,1,223
85,1,9.5,41,1,223
91,1,9.6,46,1,223
91,1,10.1,46,0,223
92,1,10.2,47,0,223
93,1,10.3,45,0,223
97,1,10.4,48,0,223
98,1,10.5,48,0,223
104,1,10.6,53,0,223
105,1,11.1,53,0,223
106,1,11.2,53,0,223
108,1,11.3,54,0,223
109,1,11.4,55,0,223
110,1,11.5,55,0,223
111,1,11.6,55,0,223
112,1,12.1,52,0,223
112,1,12.2,51,0,223
113,1,12.3,48,0,223
114,1,12.4,49,0,223
115,1,12.5,50,0,223
116,1,12.6,50,0,223
117,1,13.1,45,0,223
117,1,13.2,45,0,223
118,1,13.3,46,0,223
119,1,13.4,47,0,223
121,1,13.4,48,0,223
123,1,13.5,44,0,223
124,1,13.6,44,0,223
125,1,14.1,44,0,223
129,1,14.2,47,0,223
130,1,14.3,47,0,223
132,1,14.4,47,0,223
132,1,14.5,41,0,223
136,1,14.6,45,0,223
137,1,15.1,45,0,223
141,1,15.2,48,0,223
143,1,15.3,46,0,223
144,1,15.4,46,0,223
146,1,15.5,42,0,223
152,1,15.6,47,0,223
153,1,16.0,47,0,223
157,1,16.1,49,0,223
158,1,16.1,49,0,223
164,1,16.2,54,0,223
168,1,16.3,57,0,223
172,1,16.4,60,0,223
176,1,16.5,64,0,223
177,1,16.6,64,0,223
178,1,17.1,64,0,223
178,2,17.2,63,1,223
181,2,17.2,65,1,223
183,2,17.3,66,1,223
183,3,17.4,66,2,223
187,3,17.5,69,2,223
193,3,17.6,74,2,223
193,3,18.1,72,2,223
197,3,18.2,74,2,223
201,3,18.3,77,2,223
202,3,18.4,77,2,223
202,3,18.5,73,2,223
203,3,18.6,73,2,223
207,3,19.1,75,2,223
208,3,19.1,76,2,223
210,3,19.2,74,2,223
211,3,19.3,74,2,223
215,3,19.4,74,2,223
216,3,19.5,73,2,223
219,3,19.5,75,2,223
223,3,19.6,77,2,223
0,0,0.1,0,0,145
0,0,0.2,0,0,145
0,1,0.3,0,1,145
0,1,0.4,0,1,145
0,1,0.5,0,1,145
1,1,0.6,1,1,145
1,1,1.1,1,1,145
1,1,1.2,1,1,145
1,1,1.3,1,1,145
2,1,1.4,2,1,145
2,1,1.5,2,1,145
6,1,1.6,6,1,145
7,1,2.1,7,1,145
8,1,2.2,8,1,145
10,1,2.3,10,1,145
10,1,2.4,10,1,145
11,1,2.5,11,1,145
11,1,2.6,11,1,145
11,1,3.1,11,1,145
15,1,3.2,15,1,145
15,1,3.3,15,1,145
16,1,3.4,16,1,145
20,1,3.5,20,1,145
24,1,3.6,24,1,145
25,1,4.1,25,1,145
25,1,4.2,25,1,145
26,1,4.3,26,1,145
27,1,4.4,27,1,145
28,1,4.5,28,1,145
28,1,4.6,28,1,145
32,1,5.1,32,1,145
36,1,5.2,36,1,145
37,1,5.3,37,0,145
37,1,5.4,37,0,145
37,1,5.5,37,0,145
37,1,5.6,36,0,145
38,1,6.1,37,0,145
44,1,6.2,43,0,145
48,1,6.3,47,0,145
51,1,6.4,49,0,145
51,1,6.5,49,0,145
51,1,6.6,45,0,145
52,1,7.1,45,0,145
52,1,7.2,44,0,145
52,1,7.3,42,0,145
56,1,7.4,46,0,145
57,1,7.5,46,0,145
58,1,7.6,47,0,145
58,1,8.1,47,0,145
58,1,8.2,43,0,145
59,1,8.3,44,0,145
60,1,8.4,44,0,145
64,1,8.5,44,0,145
65,1,8.6,41,0,145
66,1,9.0,41,0,145
67,1,9.1,42,0,145
69,1,9.2,43,0,145
70,1,9.3,43,0,145
71,1,9.4,43,0,145
72,1,9.5,44,0,145
73,1,9.5,41,0,145
74,1,9.6,38,0,145
78,1,10.1,41,0,145
79,1,10.2,42,0,145
80,1,10.3,43,0,145
82,1,10.4,45,0,145
83,1,10.5,45,0,145
85,1,10.6,41,0,145
86,1,11.1,38,0,145
86,1,11.2,35,0,145
87,1,11.3,36,0,145
88,1,11.4,37,0,145
89,1,11.5,37,0,145
93,1,11.6,41,0,145
93,1,12.1,41,0,145
94,1,12.2,38,0,145
96,1,12.3,39,0,145
96,1,12.4,38,0,145
100,1,12.5,42,0,145
100,1,12.6,42,0,145
101,1,13.1,42,0,145
102,1,13.2,42,0,145
102,2,13.3,38,1,145
103,2,13.4,38,1,145
103,2,13.5,37,1,145
104,2,13.6,37,1,145
105,2,14.1,36,1,145
105,2,14.2,35,1,145
105,3,14.3,34,2,145
105,3,14.4,33,2,145
106,3,14.5,33,2,145
107,3,14.6,33,2,145
107,3,15.1,29,2,145
113,3,15.2,34,2,145
114,3,15.3,34,2,145
115,3,15.4,33,2,145
119,3,15.5,36,2,145
120,3,15.6,35,2,145
121,3,16.1,35,2,145
121,3,16.2,35,2,145
122,3,16.3,35,2,145
124,3,16.4,36,2,145
126,3,16.5,37,2,145
127,3,16.6,34,2,145
127,3,17.1,34,2,145
128,3,17.2,34,2,145
130,3,17.3,34,2,145
132,3,17.4,36,2,145
133,3,17.5,33,2,145
134,3,17.6,34,2,145
135,3,18.1,34,2,145
135,3,18.2,33,2,145
136,3,18.3,34,1,145
136,4,18.4,33,2,145
137,4,18.5,34,2,145
137,5,18.6,33,3,145
139,5,19.1,34,3,145
140,5,19.2,35,3,145
142,5,19.3,37,2,145
143,5,19.3,38,2,145
143,6,19.4,37,3,145
144,6,19.5,37,3,145
145,6,19.6,38,3,145
0,0,0.1,0,0,152
0,0,0.2,0,0,152
0,0,0.3,0,0,152
1,0,0.4,1,0,152
2,0,0.4,2,0,152
2,0,0.5,2,0,152
3,0,0.5,3,0,152
4,0,0.6,4,0,152
7,0,1.1,7,0,152
8,0,1.2,8,0,152
8,0,1.3,8,0,152
12,0,1.4,12,0,152
16,0,1.5,16,0,152
17,0,1.6,17,0,152
21,0,2.1,21,0,152
21,0,2.2,21,0,152
22,0,2.3,22,0,152
26,0,2.4,26,0,152
27,0,2.5,27,0,152
28,0,2.6,28,0,152
29,0,3.1,29,0,152
29,0,3.2,29,0,152
29,0,3.3,29,0,152
33,0,3.4,33,0,152
34,0,3.5,34,0,152
35,0,3.6,35,0,152
35,0,4.1,35,0,152
39,0,4.2,39,0,152
43,0,4.3,43,0,152
43,0,4.4,43,0,152
44,0,4.5,44,0,152
44,0,4.6,44,0,152
45,0,5.1,45,0,152
45,1,5.2,44,1,152
46,1,5.3,44,1,152
46,1,5.4,44,1,152
46,1,5.5,43,1,152
50,1,5.6,46,1,152
50,1,6.1,43,1,152
50,1,6.2,42,1,152
51,1,6.3,43,1,152
52,1,6.4,40,1,152
52,1,6.5,36,1,152
52,2,6.6,35,2,152
52,2,7.1,31,2,152
53,2,7.2,32,2,152
54,2,7.3,32,2,152
54,2,7.4,28,2,152
54,2,7.5,27,2,152
54,2,7.6,26,2,152
54,2,8.1,25,2,152
54,2,8.2,25,2,152
55,2,8.3,26,2,152
55,2,8.4,22,2,152
56,2,8.5,22,2,152
60,2,8.6,25,2,152
61,2,9.1,26,2,152
62,2,9.2,23,2,152
64,2,9.3,21,2,152
65,2,9.4,22,2,152
65,2,9.5,21,2,152
66,2,9.6,22,2,152
68,2,10.1,23,2,152
70,2,10.2,25,1,152
70,2,10.3,24,1,152
71,2,10.4,25,1,152
72,2,10.5,26,1,152
73,2,10.6,23,1,152
74,2,11.1,24,1,152
74,2,11.2,24,1,152
75,2,11.3,24,1,152
75,3,11.4,23,2,152
75,3,11.5,23,2,152
75,3,11.6,23,1,152
77,3,12.1,25,1,152
77,3,12.2,24,1,152
79,3,12.3,25,1,152
79,3,12.4,25,1,152
83,3,12.5,29,1,152
85,3,12.6,31,1,152
86,3,13.1,32,1,152
87,3,13.2,33,1,152
89,3,13.3,34,1,152
89,3,13.4,34,1,152
90,3,13.5,34,1,152
90,4,13.6,30,2,152
91,4,14.1,30,2,152
91,4,14.2,29,2,152
91,4,14.3,27,2,152
93,4,14.4,28,2,152
94,4,14.4,29,2,152
95,4,14.5,29,2,152
96,4,14.6,28,2,152
96,4,15.1,26,2,152
97,4,15.2,27,2,152
97,4,15.3,26,2,152
97,5,15.4,25,3,152
98,5,15.5,25,3,152
99,5,15.6,25,3,152
105,5,16.1,31,3,152
107,5,16.2,32,3,152
107,5,16.3,32,2,152
111,5,16.4,36,2,152
115,5,16.5,40,2,152
116,5,16.6,39,2,152
117,5,17.1,40,2,152
118,5,17.2,39,2,152
119,5,17.3,40,2,152
121,5,17.4,38,2,152
125,5,17.5,40,2,152
126,5,17.6,40,2,152
130,5,18.1,43,2,152
131,5,18.2,42,2,152
135,5,18.3,46,2,152
135,6,18.4,45,3,152
136,6,18.4,46,2,152
137,6,18.5,46,2,152
137,6,18.6,46,2,152
138,6,19.1,47,2,152
142,6,19.2,49,2,152
143,6,19.3,49,2,152
144,6,19.4,49,2,152
150,6,19.5,54,2,152
152,6,19.6,56,2,152
1,0,0.1,1,0,183
1,0,0.2,1,0,183
1,0,0.3,1,0,183
1,0,0.4,1,0,183
1,0,0.5,1,0,183
1,0,0.6,1,0,183
1,0,1.1,1,0,183
1,0,1.2,1,0,183
1,0,1.3,1,0,183
2,0,1.4,2,0,183
6,0,1.5,6,0,183
6,1,1.6,6,1,183
10,1,2.1,10,1,183
11,1,2.2,11,1,183
12,1,2.2,12,1,183
12,1,2.3,12,1,183
16,1,2.4,16,1,183
16,1,2.5,16,1,183
16,1,2.6,16,1,183
18,1,3.1,18,1,183
18,1,3.2,18,1,183
18,1,3.3,18,1,183
18,1,3.4,18,1,183
19,1,3.4,19,1,183
19,1,3.5,19,1,183
23,1,3.6,23,1,183
27,1,4.1,27,1,183
28,1,4.2,28,1,183
28,1,4.3,28,1,183
28,1,4.4,28,1,183
32,1,4.5,31,1,183
32,2,4.6,31,2,183
32,2,5.1,31,2,183
33,2,5.2,32,2,183
33,2,5.3,32,2,183
35,2,5.4,34,2,183
36,2,5.5,35,2,183
40,2,5.6,39,2,183
44,2,6.1,43,2,183
45,2,6.2,43,2,183
46,2,6.3,40,2,183
47,2,6.4,41,1,183
47,2,6.5,37,1,183
48,2,6.6,37,1,183
48,2,7.1,36,1,183
49,2,7.2,37,1,183
53,2,7.3,37,1,183
53,2,7.4,37,1,183
54,2,7.5,38,1,183
55,2,7.6,37,1,183
59,2,8.1,41,1,183
60,2,8.2,42,1,183
61,2,8.3,43,1,183
62,2,8.4,43,1,183
63,2,8.5,44,1,183
64,2,8.5,41,1,183
65,2,8.6,38,1,183
66,2,9.1,38,1,183
67,2,9.2,39,1,183
69,2,9.3,41,1,183
70,2,9.4,38,1,183
74,2,9.5,42,0,183
74,2,9.6,42,0,183
75,2,10.1,42,0,183
76,2,10.2,43,0,183
77,2,10.3,42,0,183
78,2,10.4,42,0,183
79,2,10.5,39,0,183
79,2,10.6,35,0,183
79,2,11.1,34,0,183
79,2,11.2,33,0,183
79,2,11.3,32,0,183
79,2,11.4,32,0,183
80,2,11.5,32,0,183
82,2,11.5,34,0,183
83,2,11.6,34,0,183
83,2,12.1,30,0,183
84,2,12.2,31,0,183
84,2,12.3,30,0,183
86,2,12.4,31,0,183
87,2,12.5,28,0,183
89,2,12.6,29,0,183
89,2,13.1,28,0,183
89,3,13.2,27,1,183
90,3,13.3,27,1,183
91,3,13.4,27,1,183
91,3,13.5,26,1,183
92,3,13.6,26,1,183
93,3,14.1,26,1,183
93,3,14.2,24,1,183
97,3,14.3,27,1,183
97,3,14.4,23,1,183
98,3,14.5,24,1,183
99,3,14.6,24,1,183
100,3,15.1,24,1,183
101,3,15.2,24,1,183
102,3,15.3,24,1,183
104,3,15.4,25,1,183
105,3,15.5,26,1,183
106,3,15.6,27,1,183
112,3,16.1,33,1,183
113,3,16.2,34,1,183
117,3,16.3,38,1,183
119,3,16.4,39,1,183
123,3,16.5,41,1,183
124,3,16.6,41,1,183
125,3,17.1,42,1,183
131,3,17.2,47,1,183
132,3,17.3,48,1,183
138,3,17.4,52,1,183
142,3,17.5,55,1,183
148,3,17.6,59,1,183
152,3,18.1,63,1,183
152,3,18.2,63,0,183
156,3,18.3,66,0,183
158,3,18.4,67,0,183
159,3,18.5,68,0,183
160,3,18.6,68,0,183
162,3,19.1,69,0,183
166,3,19.2,73,0,183
170,3,19.3,73,0,183
176,3,19.4,79,0,183
182,3,19.5,84,0,183
183,4,19.6,84,1,183
0,0,0.1,0,0,112
0,0,0.2,0,0,112
0,0,0.3,0,0,112
1,0,0.4,1,0,112
1,0,0.5,1,0,112
1,0,0.6,1,0,112
2,0,1.1,2,0,112
4,0,1.2,4,0,112
4,0,1.3,4,0,112
8,0,1.4,8,0,112
8,0,1.5,8,0,112
12,0,1.6,12,0,112
13,0,2.1,13,0,112
13,0,2.2,13,0,112
13,0,2.3,13,0,112
13,0,2.4,13,0,112
13,1,2.5,13,1,112
14,1,2.6,14,1,112
14,1,3.1,14,1,112
15,1,3.2,15,1,112
15,1,3.3,15,1,112
17,1,3.4,17,1,112
18,1,3.5,18,1,112
18,1,3.6,18,1,112
19,1,4.1,19,1,112
20,1,4.2,20,1,112
21,1,4.2,21,1,112
25,1,4.3,25,1,112
25,2,4.4,25,2,112
29,2,4.5,29,2,112
29,2,4.6,29,2,112
29,2,5.1,29,2,112
31,2,5.2,31,2,112
31,2,5.3,30,2,112
31,2,5.4,30,2,112
35,2,5.5,34,2,112
36,2,5.6,34,2,112
36,2,6.1,32,2,112
37,2,6.2,33,2,112
38,2,6.3,30,2,112
44,2,6.4,36,2,112
45,2,6.5,33,2,112
46,2,6.6,33,2,112
47,2,7.1,34,2,112
48,2,7.2,35,2,112
48,2,7.3,35,2,112
48,2,7.4,35,1,112
49,2,7.5,35,1,112
50,2,7.6,36,1,112
52,2,8.1,37,1,112
53,2,8.2,38,1,112
53,2,8.3,36,1,112
53,2,8.4,35,1,112
54,2,8.5,36,1,112
54,2,8.6,35,1,112
54,2,9.1,34,1,112
55,2,9.2,34,1,112
56,2,9.3,31,1,112
57,2,9.4,32,0,112
58,2,9.5,29,0,112
58,2,9.6,29,0,112
59,2,10.1,30,0,112
65,2,10.2,34,0,112
71,2,10.3,40,0,112
71,2,10.4,40,0,112
72,2,10.5,37,0,112
72,2,10.6,36,0,112
74,2,11.1,38,0,112
75,2,11.2,38,0,112
76,2,11.3,38,0,112
77,2,11.4,33,0,112
78,2,11.5,33,0,112
78,2,11.6,32,0,112
79,2,12.1,32,0,112
81,2,12.2,33,0,112
82,2,12.3,34,0,112
83,2,12.4,35,0,112
84,2,12.5,35,0,112
84,3,12.6,34,1,112
85,3,13.1,33,1,112
85,3,13.2,32,1,112
85,4,13.3,32,2,112
85,4,13.4,32,2,112
85,5,13.5,31,3,112
85,5,13.6,31,3,112
86,5,14.1,32,3,112
86,5,14.2,31,3,112
86,5,14.3,30,3,112
86,5,14.4,29,3,112
87,5,14.5,29,3,112
88,5,14.6,30,3,112
89,5,15.1,30,3,112
91,5,15.2,26,3,112
91,5,15.3,20,3,112
92,5,15.4,21,3,112
93,5,15.5,21,3,112
94,5,15.6,22,3,112
95,5,16.1,21,3,112
96,5,16.2,21,3,112
96,5,16.3,20,3,112
97,5,16.4,20,3,112
98,5,16.5,20,3,112
99,5,16.6,21,3,112
99,5,17.1,20,3,112
99,5,17.2,18,3,112
99,6,17.3,17,4,112
99,6,17.4,16,4,112
100,6,17.5,16,4,112
101,6,17.6,17,3,112
102,6,18.1,17,3,112
103,6,18.2,18,3,112
104,6,18.3,19,2,112
106,6,18.4,21,2,112
106,6,18.5,21,1,112
107,6,18.6,22,1,112
108,6,19.1,22,1,112
109,6,19.2,23,1,112
109,7,19.3,23,2,112
110,7,19.4,24,2,112
112,7,19.5,25,2,112
112,8,19.6,24,3,112
0,0,0.1,0,0,150
1,0,0.2,1,0,150
2,0,0.3,2,0,150
3,0,0.4,3,0,150
4,0,0.5,4,0,150
4,0,0.6,4,0,150
4,0,1.1,4,0,150
8,0,1.2,8,0,150
9,0,1.3,9,0,150
15,0,1.4,15,0,150
15,0,1.5,15,0,150
15,0,1.6,15,0,150
15,0,2.1,15,0,150
17,0,2.2,17,0,150
18,0,2.2,18,0,150
18,0,2.3,18,0,150
22,0,2.4,22,0,150
22,0,2.5,22,0,150
23,0,2.6,23,0,150
23,0,3.1,23,0,150
24,0,3.2,24,0,150
24,0,3.3,24,0,150
24,0,3.4,24,0,150
24,0,3.5,24,0,150
28,0,3.6,28,0,150
28,1,4.1,28,1,150
28,1,4.2,28,1,150
28,1,4.3,28,1,150
28,1,4.4,28,1,150
29,1,4.5,29,1,150
29,1,4.6,29,1,150
33,1,5.1,32,1,150
33,1,5.2,31,1,150
33,2,5.3,30,2,150
37,2,5.4,33,2,150
37,2,5.5,33,2,150
37,2,5.6,33,2,150
38,2,6.1,30,2,150
39,2,6.2,30,2,150
43,2,6.3,28,2,150
44,2,6.4,29,2,150
48,2,6.5,33,2,150
48,2,6.6,33,2,150
49,2,7.1,32,2,150
50,2,7.2,32,2,150
50,2,7.3,32,2,150
51,2,7.4,29,2,150
51,3,7.5,29,3,150
51,4,7.6,28,4,150
52,4,8.1,29,4,150
52,4,8.2,28,4,150
52,4,8.3,28,4,150
52,5,8.4,28,5,150
52,5,8.5,28,5,150
52,5,8.6,24,5,150
53,5,9.1,25,4,150
53,5,9.2,25,4,150
53,5,9.3,25,4,150
54,5,9.4,26,4,150
54,5,9.5,25,4,150
56,5,9.6,27,4,150
59,5,10.1,26,4,150
59,5,10.2,26,4,150
60,5,10.3,27,3,150
61,5,10.4,24,3,150
63,5,10.5,26,3,150
64,5,10.6,27,3,150
65,5,11.1,27,3,150
66,5,11.2,27,3,150
70,5,11.3,27,3,150
70,5,11.4,26,3,150
70,5,11.5,22,3,150
71,5,11.6,23,3,150
73,5,12.1,24,3,150
74,5,12.2,24,3,150
75,5,12.3,25,3,150
75,5,12.4,24,3,150
76,5,12.5,25,2,150
76,5,12.6,25,1,150
77,5,13.1,25,1,150
77,5,13.2,25,1,150
78,5,13.3,26,1,150
79,5,13.4,27,0,150
85,5,13.5,33,0,150
89,5,13.6,37,0,150
90,5,14.1,37,0,150
94,5,14.2,41,0,150
94,5,14.3,41,0,150
94,5,14.4,40,0,150
94,6,14.5,40,1,150
98,6,14.6,42,1,150
98,6,15.1,39,1,150
98,6,15.2,39,1,150
99,6,15.3,39,1,150
101,6,15.4,40,1,150
102,6,15.5,39,1,150
104,6,15.6,40,1,150
105,6,16.1,40,1,150
106,6,16.2,40,1,150
107,6,16.3,37,1,150
107,6,16.4,37,1,150
113,6,16.5,43,1,150
114,6,16.6,43,1,150
120,6,17.1,47,1,150
120,6,17.2,46,1,150
124,6,17.3,49,1,150
125,6,17.4,50,1,150
126,6,17.5,50,1,150
128,6,17.6,52,1,150
134,6,18.1,57,1,150
138,6,18.2,61,1,150
139,6,18.3,61,1,150
141,6,18.4,62,1,150
141,6,18.5,56,1,150
142,7,18.6,53,2,150
142,7,19.1,52,2,150
143,7,19.2,49,2,150
147,7,19.3,53,2,150
148,7,19.4,54,2,150
149,7,19.5,55,1,150
150,7,19.6,52,1,150
0,0,0.1,0,0,115
0,0,0.2,0,0,115
0,0,0.3,0,0,115
1,0,0.4,1,0,115
2,0,0.5,2,0,115
3,0,0.6,3,0,115
3,0,1.1,3,0,115
3,0,1.2,3,0,115
4,0,1.3,4,0,115
4,0,1.4,4,0,115
5,0,1.5,5,0,115
5,0,1.6,5,0,115
5,0,2.1,5,0,115
9,0,2.2,9,0,115
9,0,2.3,9,0,115
9,0,2.4,9,0,115
10,0,2.5,10,0,115
11,0,2.6,11,0,115
11,0,3.1,11,0,115
11,0,3.2,11,0,115
12,0,3.3,12,0,115
12,0,3.4,12,0,115
12,0,3.5,12,0,115
13,0,3.5,13,0,115
14,0,3.6,14,0,115
14,0,4.1,14,0,115
15,0,4.2,15,0,115
15,1,4.3,15,1,115
16,1,4.4,16,1,115
16,1,4.5,16,1,115
16,1,4.6,16,1,115
16,1,5.1,16,1,115
17,1,5.2,17,1,115
17,1,5.3,16,1,115
21,1,5.4,19,1,115
21,1,5.5,18,1,115
22,1,5.6,19,1,115
23,1,6.1,20,1,115
23,1,6.2,19,1,115
24,1,6.3,20,1,115
25,1,6.4,20,1,115
26,1,6.5,21,1,115
28,1,6.6,23,1,115
29,1,7.1,20,1,115
33,1,7.2,24,1,115
34,1,7.3,25,1,115
34,1,7.4,24,1,115
40,1,7.5,29,1,115
42,1,7.6,31,1,115
43,1,8.1,32,1,115
44,1,8.2,32,1,115
46,1,8.3,34,1,115
46,2,8.4,34,2,115
47,2,8.5,34,2,115
47,2,8.6,33,2,115
48,2,9.1,34,2,115
49,2,9.2,34,2,115
50,2,9.3,35,1,115
51,2,9.4,35,1,115
52,2,9.5,36,1,115
54,2,9.6,38,1,115
54,2,10.1,38,1,115
54,2,10.2,37,1,115
55,2,10.3,38,1,115
56,2,10.4,35,1,115
56,2,10.5,35,1,115
57,2,10.6,35,1,115
58,2,11.1,35,1,115
59,2,11.2,36,1,115
60,2,11.3,36,1,115
61,2,11.4,36,1,115
62,2,11.5,36,1,115
63,2,11.6,35,1,115
64,2,12.1,35,1,115
65,2,12.2,32,1,115
66,2,12.3,32,1,115
67,2,12.4,33,1,115
68,2,12.5,28,1,115
70,2,12.6,28,1,115
70,3,13.1,27,2,115
70,3,13.2,26,2,115
72,3,13.3,26,2,115
74,3,13.4,28,1,115
75,3,13.5,28,1,115
76,3,13.6,29,1,115
77,3,14.1,29,1,115
78,3,14.2,29,1,115
79,3,14.3,29,1,115
79,3,14.4,28,1,115
80,3,14.5,28,1,115
84,3,14.6,30,1,115
86,3,15.1,32,1,115
87,3,15.2,33,1,115
89,3,15.3,34,1,115
95,3,15.4,39,1,115
95,4,15.5,39,2,115
96,4,15.6,39,2,115
96,4,16.1,38,2,115
96,5,16.2,37,3,115
97,5,16.3,37,3,115
98,5,16.4,37,3,115
98,5,16.5,36,3,115
102,5,16.6,39,3,115
102,6,17.1,38,4,115
102,6,17.2,37,4,115
104,6,17.3,38,4,115
105,6,17.4,38,4,115
105,6,17.5,37,4,115
105,6,17.6,35,4,115
106,6,18.1,36,3,115
106,7,18.2,36,4,115
108,7,18.3,36,4,115
108,8,18.4,34,5,115
108,8,18.5,33,5,115
109,8,18.6,33,5,115
111,8,19.1,34,5,115
111,8,19.2,33,5,115
112,8,19.3,33,5,115
112,9,19.4,33,6,115
113,9,19.5,33,6,115
115,9,19.6,31,6,115
2,0,0.1,2,0,141
2,0,0.2,2,0,141
2,0,0.3,2,0,141
3,0,0.4,3,0,141
3,0,0.5,3,0,141
3,0,0.6,3,0,141
4,0,1.1,4,0,141
4,0,1.2,4,0,141
4,0,1.3,4,0,141
5,0,1.4,5,0,141
6,0,1.5,6,0,141
7,0,1.6,7,0,141
7,0,2.1,7,0,141
11,0,2.2,11,0,141
12,0,2.3,12,0,141
12,0,2.4,12,0,141
12,0,2.5,12,0,141
16,0,2.6,16,0,141
16,0,3.1,16,0,141
19,0,3.2,19,0,141
19,0,3.3,19,0,141
21,0,3.4,21,0,141
